,context,response,label_
2244,嗯 好 的 这边 跟 你 说 一下 怎么 领取 每月 25 元 的 暂时 的 会员 它 是 下 月 发送 短信 给 你 的 你 按照 短信 步骤 在 微信 上 领取 就行了 给 到 您 的 话费 呢 在 每个 月 的 10 号 前 到 账 10 元 三四个 月 给 你 的 通讯 信给 您 受理 好 您 下次 留一 联通 给 您 发送 的 短信 好 吧 	 啊 他们 主要 在 哪儿 看 一下 ,嗯 就是 您 到时候 呢 收到 联通 短信 然后 按照 短信 步骤 领取 就 可以 使用 了 好 吧 ,1
2245,嗯 就是 您 到时候 呢 收到 联通 短信 然后 按照 短信 步骤 领取 就 可以 使用 了 好 吧 	 好 的 好 的 ,好 的 打扰到 您 了 祝您 生活 愉快 再见 ,1
2246,嗯 很 抱歉 打扰到 您 了 来电 祝贺 感谢您 对 联通 的 支持 啊 从 下个月 开始 为 25 元 给 您 全款 预约 批 回来 了 有 腾讯 视频 21 等 20 多款 会 给 您 选择 的 另外 呢 您 是 我们 联通 的 一个 用户 联通 呢 会 给 您 返还 4 个 话费 每个 到 账 10 元 话费 呢 是 可以 抵扣 您 的 月租 的 希望 用到 好多 支持 联通 就 可以 了 您 下个月 收到 短信 就 可以 领取 来用 了 好 吧 	 唉 怎么 我 还 没 听懂 呢 ,啊 那 这边 再 给 您 说 一次 好 吧 这个 是 联通 年底 搞 活动 这个 是 给 您 回访 嘛 是 说 从 现在 开始 没 20 年 你 肯定 去 还款 VIP 回来 了 有 腾讯 视频 it 有 20 多个 行业 给 你 选择 另外 呢 您 是 我们 联通 的 优质 用户 然后 呢 会 给 你 返还 4 个 月话费 每个 月 到 账 10 元 话费 呢 是 可以 抵扣 您 的 业主 的 4 万用 的 好 多 支持 联通 就 可以 了 您 现在 该 说 短信 了 就 可以 领取 来用 的 好 吧 ,1
2247,啊 那 这边 再 给 您 说 一次 好 吧 这个 是 联通 年底 搞 活动 这个 是 给 您 回访 嘛 是 说 从 现在 开始 没 20 年 你 肯定 去 还款 VIP 回来 了 有 腾讯 视频 it 有 20 多个 行业 给 你 选择 另外 呢 您 是 我们 联通 的 优质 用户 然后 呢 会 给 你 返还 4 个 月话费 每个 月 到 账 10 元 话费 呢 是 可以 抵扣 您 的 业主 的 4 万用 的 好 多 支持 联通 就 可以 了 您 现在 该 说 短信 了 就 可以 领取 来用 的 好 吧 	 嗯 好 的 ,嗯 打扰 您 分钟 的 时间 了 非常 感谢您 的 支持 啊 不 同意 是 生效 会员 需要 您 个人 短信 领取 来用 的 就是 设定 您 20 元全 时间 是 给 您 返还 使用 的 那 您 20 号 才能 到 账 您 下个月 记得 留 一下 联通 短信 的 领取 了 用 就 可以 了 好 吧 ,1
2248,嗯 打扰 您 分钟 的 时间 了 非常 感谢您 的 支持 啊 不 同意 是 生效 会员 需要 您 个人 短信 领取 来用 的 就是 设定 您 20 元全 时间 是 给 您 返还 使用 的 那 您 20 号 才能 到 账 您 下个月 记得 留 一下 联通 短信 的 领取 了 用 就 可以 了 好 吧 	 好 的 好 的 ,嗯 那 先 不 打扰 您 了 祝您 生活 愉快 再见 ,1
2249,您好 女士 啊 非常 抱歉 打扰到 您 了 来电 呢 是 看到 女士 您 啊 是 我们 联通公司 的 优质 用户 了 吗 所以 通知 到 您 是 您 您 通知 下个月 开始 啊 我 还是 看着 做 这个 做 这个 电话 的 我 我 就 去 去 拿来 我 去 拿来 我 我 把 电话 110001 嘛 	 您 说 你 说 然后 听听 不 那么 清楚 然后 唉 我 这 这样 好几年 好几年 我 我 我 我们 没有 管 那个 是 我 那个 贷款 我们 不 知道 那个 是 啥子 呃 ,您 刚 您 是 说 您 刚刚 没有 听 清楚 吗 ,1
2250,您 刚 您 是 说 您 刚刚 没有 听 清楚 吗 	 就是 没 呃 没 听 清楚 他 在 这放 这个 这些 娃儿 在 看 那 看 那个 动画片 嗯 我 是 最近 但是 听 不到 ,那好 吧 那 就 不 打扰 您 了 吧 好 吧 你 说 ,1
2251,那好 吧 那 就 不 打扰 您 了 吧 好 吧 你 说 	 噢 你 你 说 你们 年 年初 五是 哪个 ,就是 我们 来电 呢 是 看到 女士 您 啊 是 我们 联通公司 的 优质 用户 了 吗 那 通知 到 女士 您 呢 您 从 下个月 开始 啊 女士 你 每月 25 元 我们 联通 呢 会 额外 的 给 到 女士 您 两款 的 VIP 客源 使用 并且 呢 还 会 给 到 女士 您 啊 4 个 月 的 话费 每个 月 给 到 您 10 元 那 女士 您 下个月 呢 收到 我们 联通 的 短信 啊 直接 领取 来 要 用 的 好 呢 多多 支持 我们 联通 嘛 好 吧 女士 ,1
2252,就是 我们 来电 呢 是 看到 女士 您 啊 是 我们 联通公司 的 优质 用户 了 吗 那 通知 到 女士 您 呢 您 从 下个月 开始 啊 女士 你 每月 25 元 我们 联通 呢 会 额外 的 给 到 女士 您 两款 的 VIP 客源 使用 并且 呢 还 会 给 到 女士 您 啊 4 个 月 的 话费 每个 月 给 到 您 10 元 那 女士 您 下个月 呢 收到 我们 联通 的 短信 啊 直接 领取 来 要 用 的 好 呢 多多 支持 我们 联通 嘛 好 吧 女士 	 噢 噢 听 清楚 了 听 清楚 了 好好 好 ,好 的 那 这边 就是说 非常 感谢您 对 我们 联通公司 的 支持 嘛 噢 噢 噢 那 走 到 后面 呢 4 月 30 号 是 到 最近 我们 联通公司 给 到 女士 您 的 4 个 月话费 呢 每个 月 会 给 到 您 10 元 嘛 他 会 在 当月 的 10 号 之前 呢 自动 到 ,1
2253,好 的 那 这边 就是说 非常 感谢您 对 我们 联通公司 的 支持 嘛 噢 噢 噢 那 走 到 后面 呢 4 月 30 号 是 到 最近 我们 联通公司 给 到 女士 您 的 4 个 月话费 呢 每个 月 会 给 到 您 10 元 嘛 他 会 在 当月 的 10 号 之前 呢 自动 到 	 太多 了 没 拿给 人家 在 等 我们 我 走 了 给 你们 这些 人 的 模式 就 来 了 真的 那 你 不 懂 理工 唉 唉 怎么 这么 这么 这么 搞 到 我们 ,通过 短信 啊 ,1
2254,通过 短信 啊 	 焦点 可以 可以 可以 好好 ,嗯 好 的 那 您 记住 ,1
2255,工号 上面 领取 就 可以 了 好 吧 女士 	 噢 好 ,嗯 好 的 女士 那 这边 就 不 打扰 您 了 感谢您 的 接听 嘛 祝您 生活 愉快 等 一下 等 一下 个 月 记得 要 ,1
2256,唉 很 抱歉 打扰 您 了 打电 给 您 呢 是 为了 感谢您 对 联通公司 的 支持 下个月 开始 呢 每月 25 元 你 就 可以 领取 啊 两款 的 VIP 柜员 啦 比如 腾讯 视频 啦   she 之类 这些 会员 吗 您 可以 愿意 挑选 2 个 您 喜欢 的 领取 的 是 可以 给 到 您 的 联通 的 还是 返还 给 您 4 个 月 的话 可以 每月 10 元 希望 您 用 的 好多 多 支持 联通 为 您 受理 了 您 收到 我们 的 短信 了 就 可以 理解 得到 的 了 好 吧 留意 一下 嗯 	 嗯 可以 ,听得见 吗 ,1
2257,好 吗 	 好 的 ,然后 跟 您 说 一下 大概 是 怎么 领取 嘛 公司 5 月份 收到 车源 呢 下个月 会 发短信 给 您 的 嘛 在 微信 公众 号 和 我 的 音乐 里面 领取 您 的 话费 呢 3 月 10 号 全到 账 也 是 10 元 三四个 月 的 那 你 这里 呢 就 记得 留意 一下 联通 的 短信 了 领取 就 可以 了 好 吧 留意 一下 ,1
2258,然后 跟 您 说 一下 大概 是 怎么 领取 嘛 公司 5 月份 收到 车源 呢 下个月 会 发短信 给 您 的 嘛 在 微信 公众 号 和 我 的 音乐 里面 领取 您 的 话费 呢 3 月 10 号 全到 账 也 是 10 元 三四个 月 的 那 你 这里 呢 就 记得 留意 一下 联通 的 短信 了 领取 就 可以 了 好 吧 留意 一下 	 好好 ,那 我 这边 就 不 打扰 您 了 ,1
2259,喂 您好 请问 唉 您好 女士 这是 重庆 联通 给 你 来电 的 请问 你 是 手机 尾号 1278 的 机主 本人 吗 对 啊 啊 抱歉 打扰到 您 来电 呢 是 感谢您 的 联通 的 支持 啊 从 下个月 开始 您 啊 属于 您 就 可以 享受 两款 VIP 会员 同时 呢 联通 还会 返还 您 4 个 月 的 话费 每个 月 10 元 那 希望 你 用 的 好 啊 多多 支持 我们 联通 这里 好 您 下个月 交 短信 就 可以 领取 来用 了 好 吧 啊 	 嗯 你 说 你 说 什么 会员 啊 ,就 什么 腾讯 优酷 美团 爱奇艺 这些 的 VIP 会员 嘛 就是 那个 会员 呢 有 20 多个 的 因为 每个 月 呢 都 可以 从 从 里面 任意 选择 两个 来 使用 的 嘛 嗯 好好 好 ,1
2260,就 什么 腾讯 优酷 美团 爱奇艺 这些 的 VIP 会员 嘛 就是 那个 会员 呢 有 20 多个 的 因为 每个 月 呢 都 可以 从 从 里面 任意 选择 两个 来 使用 的 嘛 嗯 好好 好 	 噢 那 好 吧 就是 在 那个 呃 就是 在 那个 那个 那个   APP 里面 的 ,啊 不是 说 是 有 一条 短信 发送到 给 您 的 嘛 你 根据 短信 的 指引 在 微信 公众 号 可以 领 的 嘛 ,1
2261,啊 不是 说 是 有 一条 短信 发送到 给 您 的 嘛 你 根据 短信 的 指引 在 微信 公众 号 可以 领 的 嘛 	 噢 好好 好 ,嗯 好 那 再 微信 提醒您 一下 到时候 原件 生效 会员 您 根据 短信 在 微信 公众 号 就 可以 领取 了 自动 退件 零 25 元 返还 您 的 4 个 月话费 会 在 单位 的 10 号 之前 到 账 的 每个 月 到 账 10 元 您 下个月 收到 短信 就 可以 放心使用 了 好 吧 ,1
2262,嗯 好 那 再 微信 提醒您 一下 到时候 原件 生效 会员 您 根据 短信 在 微信 公众 号 就 可以 领取 了 自动 退件 零 25 元 返还 您 的 4 个 月话费 会 在 单位 的 10 号 之前 到 账 的 每个 月 到 账 10 元 您 下个月 收到 短信 就 可以 放心使用 了 好 吧 	 好 的 好 的 ,嗯 好 那 这边 先 不 打扰到 您 了 祝您 生活 愉快 再见 好 再见 ,1
2263,选择 两款 来用 的 啊 也 是 啊 这 几年 的 越做越 大 特别 好 的话 在 这里 就是 不 可以 避免 的 没有 我们 要 升级 啊 呃 那个 人力资源 局 他 可能 要 做好 人力资源 的 事 收到 短信 就 可以 选择 两种 啊 我们 的 老百姓 的 爱好 唉 呦 要 不 就是 这样 短信 就 可以 我 拿 着 进去 啊 	 嗯 ,然后 就是 是 吧 嗯 他 好像 暂时 11 年 的 这个 嗯 给 到 您 生活 中 的话 因为 这个 之前 呢 是 在 大会 然后 讲 到 这样 的 一个 嗯 ,1
2264,啊 不好意思 啊 打扰到 您 啊 感谢 感谢您 对 年轻 的 支持 的 就 是从 下个月 开始 每月 25 元 您 可 额外 领取 两款 的 VR 支付 原单 有 腾讯 酷狗 爱奇艺 等等 20 多种语言 随便 你 选择 前 4 个 月 每个 月 还 会 返还 10 块钱 话费 给 到 您 的 给 到 您 的 话费 是 可以 抵扣 您 的 月租费 的 希望 您 用 的 好 啊 多多 支持 一下 联通 就行了 您 下个月 收到 联通 短信 就 可以 连 起来 用 得到 的 好 吧 	 好 谢谢 嗯 ,好 感谢您 的 支持 啊 这里 再 耽误 您 几分钟 是 这样 就 暂时 的 会员 是 下个月 才 生效 的 启动 期定 的 会员 您 根据 短信 提醒 在 微信 公众 号 领取 就 可以 了 1   25 元 给 您 返还 的 4 个 月话费 每月 10 元会 在 3 月 10 号 之前 到 账 的 就 给 您 说 您好 您 下个月 收到 短信 就 可以 放心 用 得到 的 好 吧 ,1
2265,好 感谢您 的 支持 啊 这里 再 耽误 您 几分钟 是 这样 就 暂时 的 会员 是 下个月 才 生效 的 启动 期定 的 会员 您 根据 短信 提醒 在 微信 公众 号 领取 就 可以 了 1   25 元 给 您 返还 的 4 个 月话费 每月 10 元会 在 3 月 10 号 之前 到 账 的 就 给 您 说 您好 您 下个月 收到 短信 就 可以 放心 用 得到 的 好 吧 	 好 谢谢 好 ,好 感谢您 的 支持 啊 那 我 这边 先 不 打扰 您 了 祝您 生活 愉快 再见 ,1
2266,您好 女士 啊 非常 抱歉 打扰到 您 了 来电 呢 是 看到 女士 您 啊 是 我们 联通公司 的 优势 用户 了 吗 通知 到 女士 您 您 从 下个月 开始 呢 女士 您 每月 25 元 呢 我们 联通 啊 会 额外 的 给 到 女士 您 两款 的 VIP 柜员 使用 嘛 并且 呢 会 给 到 还 会 给 到 女士 您 啊 4 个 月 的 话费 每个 月 给 到 您 10 元 那 女士 您 下个月 呢 收到 我们 联通 的 短信 啊 直接 领取 来 用 用 得 好 呢 多多 支持 我们 联通 嘛 好 吧 女士 好 的 	 好 的 好 的 ,这边 的话 就是说 非常 感谢您 对 我们 联通 的 支持 嘛 那 组员 呢 当时 拉 货员 呢 4 月 30 号 自动 确定 我们 联通公司 给 到 女士 您 的 4 个 月话费 呢 每个 月 会 给 到 您 10 元 嘛 会 在 当月 的 10 号 之前 直接 到 呃 自动 到 账 的 那 女士 您 下个月 啊 收到 我们 联通 的 短信 呢 记得 在 微信 公众 号 或 音乐 上面 领取 会员 来用 用 得 好 啊 以后 多多 支持 我们 联通 嘛 好 吧 女士 ,1
2267,这边 的话 就是说 非常 感谢您 对 我们 联通 的 支持 嘛 那 组员 呢 当时 拉 货员 呢 4 月 30 号 自动 确定 我们 联通公司 给 到 女士 您 的 4 个 月话费 呢 每个 月 会 给 到 您 10 元 嘛 会 在 当月 的 10 号 之前 直接 到 呃 自动 到 账 的 那 女士 您 下个月 啊 收到 我们 联通 的 短信 呢 记得 在 微信 公众 号 或 音乐 上面 领取 会员 来用 用 得 好 啊 以后 多多 支持 我们 联通 嘛 好 吧 女士 	 好 了 谢谢 哈 嗯 好好 好 ,那边 的话 就 不 打 ,1
2268,嗯 好 的 先生 感谢您 的 接听 此次 来电 呢 是 感谢 你 对 联通 的 支持 回馈 到 您 呢 从 下个月 开始 每月 25 元 您 就 可以 领取 到 两款 bip 会员 了 有 腾讯 视频 芒果 TV 等 20 多款 会员 随便 选择 因为 您 是 联通 的 优秀 用户 联通 这边 还会 给 您 返 4 个 月 的 话费 每月 到 账 10 元 给 您 的 话费 会 直接 抵扣 月租 现在 为 您 受理 您 下个月 收到 短信 就 可以 用 了 好 吧 	 啊 ,嗯 好 的 先生 耽误 您 一下 每月 25 元 抓实 会员 次 月 生效 自动 确定 您 下个月 去 短信 在 微信 领取 就 可以 了 前 4 个 月 每月 都 会 给 到 您 10 元 话费 到时候 会 在 每月 10 号 前 到 账 的 现在 为 您 受理 好 下个月 收到 短信 就 可以 用 了 好 吧 ,1
2269,嗯 好 的 先生 耽误 您 一下 每月 25 元 抓实 会员 次 月 生效 自动 确定 您 下个月 去 短信 在 微信 领取 就 可以 了 前 4 个 月 每月 都 会 给 到 您 10 元 话费 到时候 会 在 每月 10 号 前 到 账 的 现在 为 您 受理 好 下个月 收到 短信 就 可以 用 了 好 吧 	 啊 嗯 ,感谢您 的 接听 祝您 生活 愉快 再见 ,1
2270,很 抱歉 打扰到 您 了 来电 的 4 位 感谢您 对 联通 的 支持 啊 从 下 月 开始 为 20 元 可能 全款 VIP 回来 了 有 腾讯 视频 二期 有 20 多块 会 给 你 选择 的 因为 是 我们 通知 用户 联通 呢 会 给 您 返还 事件 话费 每个 月 到 账 10 元 话费 呢 是 可以 抵扣 您 的 约束 的 所有 用 的 好多 支持 联通 就 可以 了 您 下个月 收到 短信 就 可以 领取 来用 了 好 吧 	 嗯 好 的 好 的 ,嗯 打扰 您 打扰 您 一分钟 的 时间 了 非常 感谢您 的 支持 啊 正式 的 会员 生效 会员 需要 您 跟着 对 您 取来 用 的 是 设定 每 20 元 钱 是 您 4 个 月 是 给 您 返还 10 元 的 在 每月 10 号 前 到 账 您 下个月 记得 留 一下 联通 短信 呢 领取 来用 就 可以 了 好 吧 所以 也 可以 说 嗯 那 现在 给 你 做 的 好 你 只要 领取 来用 就 可以 了 好 吧 问题 ,1
2271,嗯 打扰 您 打扰 您 一分钟 的 时间 了 非常 感谢您 的 支持 啊 正式 的 会员 生效 会员 需要 您 跟着 对 您 取来 用 的 是 设定 每 20 元 钱 是 您 4 个 月 是 给 您 返还 10 元 的 在 每月 10 号 前 到 账 您 下个月 记得 留 一下 联通 短信 呢 领取 来用 就 可以 了 好 吧 所以 也 可以 说 嗯 那 现在 给 你 做 的 好 你 只要 领取 来用 就 可以 了 好 吧 问题 	 嗯 ,嗯 那 您 接着 领取 来用 就 可以 了 好 吧 先生 ,1
2272,嗯 那 您 接着 领取 来用 就 可以 了 好 吧 先生 	 嗯 ,好 的 那先 不 打扰 您 了 祝您 生活 愉快 再见 嗯 ,1
2273,抱歉 打扰 您 了 来电 呢 是 感谢您 对 联通 的 支持 下个月 开始 每月 25 元 您 可以 领取 2 个 VIP 会员 了 同时 呢 还 会 返 您 4 个 月话费 每月 10 元 给 到 您 的 话费 也 是 可以 抵扣 您 月租费 用 的 希望 您 说 希望 您 用 的 好多 都 支持 联通 Dng 您好 您 现在 收到 短信 就 可以 拿来 用 了 好 吧 	 好 的 好 的 好 的 ,好 的 那 这边 跟 您 说 一下 这个 会员 怎么 领取 感谢您 的 支持 嘛 本月 20   5 月 4 月 生效 会员 呢 您 根据 短信 在 微信 公众 号 领取 就 好 了 自动 推荐 返还 您 的 4 个 月话费 会 在 3 月 10 号 前 到 账 每月 10 元 您 下个月 收到 短信 放心使用 好 吧 ,1
2274,好 的 那 这边 跟 您 说 一下 这个 会员 怎么 领取 感谢您 的 支持 嘛 本月 20   5 月 4 月 生效 会员 呢 您 根据 短信 在 微信 公众 号 领取 就 好 了 自动 推荐 返还 您 的 4 个 月话费 会 在 3 月 10 号 前 到 账 每月 10 元 您 下个月 收到 短信 放心使用 好 吧 	 嗯 好 的 ,嗯 好 的 那 这边 的话 就 先 不 打扰 您 了 感谢您 的 支持 祝您 生活 愉快 再见 ,1
2275,唉 很 抱歉 到 的 老师 您 呢 那 您 请 您 呢 是 为了 感谢您 对 联通公司 的 支持 吗 下个月 开始 呢 每月 25 元 呢 就 可以 领取 两款 的 VIP 会员 了 比如 腾讯 视频 啊   it 啊 之类 的 这些 会员 嘛 您 可以 任意 挑选 两个 您 喜欢 的 领取 的 是 可以 给 到 您 的 联通 的 还是 返还 给 您 是 这个 咖啡 每月 10 元 是 帮 您 用 的 好 啊 也 可以 多多 支持 联通 	 那 您 说 您 那 您 说 ,收到 我们 的 短信 呢 就 可以 领取 得到 的 了 好 吧 留意 一下 噢 嗯 然后 呢 ,1
2276,收到 我们 的 短信 呢 就 可以 领取 得到 的 了 好 吧 留意 一下 噢 嗯 然后 呢 	 跟 您 说 一下 大概 ,应该 是 怎么 领取 嘛 25 元 36 岁 原来 下个月 会 发短信 给 您 的 嘛 在 微信 公众 号 网络 音乐 里面 就 可以 领取 了 您 的 话费 呢 当月 10 号 钱 到 账 的 也 10 月份 4 个 月 的 那 那 老师 您 呢 到时候 就 记得 留 一下 联通 的 短信 了 领取 就 可以 了 好 吧 留意 一下 ,1
2277,应该 是 怎么 领取 嘛 25 元 36 岁 原来 下个月 会 发短信 给 您 的 嘛 在 微信 公众 号 网络 音乐 里面 就 可以 领取 了 您 的 话费 呢 当月 10 号 钱 到 账 的 也 10 月份 4 个 月 的 那 那 老师 您 呢 到时候 就 记得 留 一下 联通 的 短信 了 领取 就 可以 了 好 吧 留意 一下 	 好 ,那 我 这边 呢 就 不 打扰 您 了 ,1
2278,啊 您好 先生 非常 抱歉 打扰到 您 了 来电 呢 是 看到 先生 您 啊 是 我们 联通公司 的 优质 用户 了 吗 所以 通知 到 先生 您 您 从 下个月 开始 先生 您 每月 25 元 呢 我们 联通 啊 会 额外 的 给 到 先生 您 两款 的 VIP 会员 使用 吗 并且 呢 还 会 给 到 先生 您 4 个 月 的 话费 每个 月 给 到 您 10 元 那 先生 您 下个月 呢 收到 我们 联通 的 短信 啊 直接 领取 来 用 用 的 好 啊 多多 支持 我们 联通 嘛 好 吧 先生 	 啊 唉 好好 好 ,嗯 好 的 先生 那 这边 的话 就是说 啊 非常 感谢您 对 我们 联通 的 支持 哈 那 组员 呢 当时 呢 会员 呢 第二 三下 知道 谢谢 我们 联通 给 到 先生 您 的 4 个 月话费 啊 每个 月 呢 会 给 到 先生 您 职员会 在 单月 的 10 号 之前 呢 自动 到 账 的 那 先生 您 啊 下个月 收到 我们 联通 的 短信 呢 记得 在 微信 公众 号 或 音乐 上面 领取 来 用 用 的 好 啊 多多 支持 我们 联通 嘛 好 吧 先生 ,1
2279,嗯 好 的 先生 那 这边 的话 就是说 啊 非常 感谢您 对 我们 联通 的 支持 哈 那 组员 呢 当时 呢 会员 呢 第二 三下 知道 谢谢 我们 联通 给 到 先生 您 的 4 个 月话费 啊 每个 月 呢 会 给 到 先生 您 职员会 在 单月 的 10 号 之前 呢 自动 到 账 的 那 先生 您 啊 下个月 收到 我们 联通 的 短信 呢 记得 在 微信 公众 号 或 音乐 上面 领取 来 用 用 的 好 啊 多多 支持 我们 联通 嘛 好 吧 先生 	 嗯 好 的 好 的 ,唉 你们 公司 究竟 怎么 了 股票 跌得 这么 厉害 呀 啊 这个 的话 不是 很 清楚 的 先生 就是 我们 先生 您 这边 对于 其他 这些 问题 的话 您 可以 直接 拨打 我们 的 110010 客服热线 啊 直接 去 询问 一下 吧 好 吧 先生 好 的 好 的 谢谢 哈 不用 客气 的 那 这边 的话 就 见 不到 先生 您 了 感谢您 的 支持 嗯 祝您 生活 愉快 再见 先生 ,1
2280,唉 18 件套 的 老师 您 的 来电 给 您 呢 是 为了 感谢您 对 联通公司 的 支持 吗 下个月 开始 呢 每月 25 元 就 可以 领取 了 两款 的 VIP 会员 了 比如 腾讯 视频 的 21 之类 的 就是 会员 嘛 您 可以 任意 挑选 两个 您 喜欢 的 领取 的 是 可以 给 到 您 的 联通 呢 还 会 返还 给 您 4 个 月话费 每月 10 元 希望 您 用 的 好多 多 支持 联通 跟 您 受理 了 您 收到 我们 的 短信 了 就 可以 领取 得到 的 了 好 吧 我 留意 一下 	 唉 怎么样 嗯 我们 其实 呢 ,噢 好好 好 那 我 再 跟 您 说 一遍 吧 就是说 到来 年 给 您 主要 是 为了 感谢您 对 联通公司 的 支持 就是说 呢 下个月 开始 啊 每月 25 元 就 可以 领取 啊 两款 的 VIP 会员 了 比如 腾讯 视频 啊 爱奇艺 之类 这些 会员 您 可以 任意 挑选 两个 你 喜欢 的 领取 的 是 会 给 到 您 的 联通 呢 还 会 返还 给 您 4 个 月话费 每月 10 元 希望 您 用 得 好多 多 支持 联通 我 已经 受理 了 您 收到 我们 的 短信 了 就 可以 领取 得到 的 了 好 吧 留意 一下 ,1
2281,噢 好好 好 那 我 再 跟 您 说 一遍 吧 就是说 到来 年 给 您 主要 是 为了 感谢您 对 联通公司 的 支持 就是说 呢 下个月 开始 啊 每月 25 元 就 可以 领取 啊 两款 的 VIP 会员 了 比如 腾讯 视频 啊 爱奇艺 之类 这些 会员 您 可以 任意 挑选 两个 你 喜欢 的 领取 的 是 会 给 到 您 的 联通 呢 还 会 返还 给 您 4 个 月话费 每月 10 元 希望 您 用 得 好多 多 支持 联通 我 已经 受理 了 您 收到 我们 的 短信 了 就 可以 领取 得到 的 了 好 吧 留意 一下 	 每个 月 25 啊 ,But 可以 ,1
2282,But 可以 	 每个 月 25 然后 还 4 块 ,对 就 相当于 对 相当于 15 块钱 有 两个 会员 了 ,1
2283,对 就 相当于 对 相当于 15 块钱 有 两个 会员 了 	 打 几个 的 会员 ,就是 您 就是 您 常用 的 爱奇艺 腾讯 优酷 那些 都 有 的 让 你 选择 两个 人去 认定 是 两个 就是 总共 是 有 20 多个 会员 的话 您 可以 选择 两个 你 喜欢 的 领取 嘛 是 一个 回馈 给 到 啊 优质 用户 的 活动 嘛 所以 说 呢 为 您 受理 了 您 到时候 收到 我们 的 短信 就 可以 领取 得到 的 了 好 吧 嗯 嗯 嗯 好 吧 ,1
2284,就是 您 就是 您 常用 的 爱奇艺 腾讯 优酷 那些 都 有 的 让 你 选择 两个 人去 认定 是 两个 就是 总共 是 有 20 多个 会员 的话 您 可以 选择 两个 你 喜欢 的 领取 嘛 是 一个 回馈 给 到 啊 优质 用户 的 活动 嘛 所以 说 呢 为 您 受理 了 您 到时候 收到 我们 的 短信 就 可以 领取 得到 的 了 好 吧 嗯 嗯 嗯 好 吧 	 啊 不用 不用 我要 的话 给 你 打电话 ,噢 徐先生 是因为 它 是 一个 现实 活动 来 的 嘛 就是说 您 到时候 呢 可能 就 没有 的 了 嘛 所以 说 如果 您 啊 有 一些 担心 或者 顾虑 的话 呢 您 可以 用 一个月 或者 两个 月 看看 吧 您 觉得 啊 不 适合 你 好不好 用 嘛 如果 您 觉得 好用 您 常用 吗 你 不好 用 的话 呢 也 是 可以 ,1
2285,噢 徐先生 是因为 它 是 一个 现实 活动 来 的 嘛 就是说 您 到时候 呢 可能 就 没有 的 了 嘛 所以 说 如果 您 啊 有 一些 担心 或者 顾虑 的话 呢 您 可以 用 一个月 或者 两个 月 看看 吧 您 觉得 啊 不 适合 你 好不好 用 嘛 如果 您 觉得 好用 您 常用 吗 你 不好 用 的话 呢 也 是 可以 	 随时 取消 的 吧 好 吧 取消 了 这种 当月 还 可以 用 嘛 就是 下个月 不 可以 用 ,对 对 对 您 大约 还是 可以 用 的 下个月 就 没 了 吗 您 可以 对比 比 一下 的 嘛 因为 你 自己 购买 会员 一个 会员 的话 都 要 差不多 20 块 了 嘛 而 现在 相当于 15 块 有 两个 会员 了 嘛 您 可以 对比 一下 一个月 签 的 嘛 好 吧 ,1
2286,对 对 对 您 大约 还是 可以 用 的 下个月 就 没 了 吗 您 可以 对比 比 一下 的 嘛 因为 你 自己 购买 会员 一个 会员 的话 都 要 差不多 20 块 了 嘛 而 现在 相当于 15 块 有 两个 会员 了 嘛 您 可以 对比 一下 一个月 签 的 嘛 好 吧 	 嗯 ,往 后边 走 ,1
2287,往 后边 走 	 这个 这个 改了 就是说 我 不想 在 这个 创业 会 啊 嗯 怎么 所以 我刚 开始 开 的 那个 油库 我 后边 我 不想 用 又 回来 我换 一个 会 的 时候 不用 ,就是 它 是 ,1
2288,就是 它 是 	 就 每次 ,就是 比如说 您 是 说 您 这个 月 用 了 优酷 然后 下个月 选用 其他 对 吧 ,1
2289,就是 比如说 您 是 说 您 这个 月 用 了 优酷 然后 下个月 选用 其他 对 吧 	 啊 对 对 对 啊 可以 可以 ,好 说 嗯 所以 说 呢 建议您 对比 可以 用 一个月 或者 两个 月 先 那么 好 吧 啊 啊 然后 呢 跟 您 说 一下 吧 就是说 呢 这个 25 元 算是 那个 原来 下个月 会 发短信 给 您 的 嘛 您 在 微信 公众 号 和 word 音乐 里面 就 可以 领取 的 到 的 了 嘛 然后 呢 啊 可能 您 的 话费 呢 当月 10 号 钱 到 账 也 10 元 了 马上 4 个 月 那 老师 您 到时候 就 记得 留意 一下 联通 的 短信 领取 就 可以 了 好 吧 ,1
2290,好 说 嗯 所以 说 呢 建议您 对比 可以 用 一个月 或者 两个 月 先 那么 好 吧 啊 啊 然后 呢 跟 您 说 一下 吧 就是说 呢 这个 25 元 算是 那个 原来 下个月 会 发短信 给 您 的 嘛 您 在 微信 公众 号 和 word 音乐 里面 就 可以 领取 的 到 的 了 嘛 然后 呢 啊 可能 您 的 话费 呢 当月 10 号 钱 到 账 也 10 元 了 马上 4 个 月 那 老师 您 到时候 就 记得 留意 一下 联通 的 短信 领取 就 可以 了 好 吧 	 啊 ,嗯 好 所以 我 不 打扰 您 了 ,1
